Date,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_Avg,SRP_1,SRP_2,SRP_3,SRP_4,SRP_5,SRP_6,SRP_Avg,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_Avg,PON_1,PON_2,PON_3,PON_4,PON_5,PON_6,PON_Avg,POC_1,POC_2,POC_3,POC_4,POC_5,POC_6,POC_Avg,Temp,Chlorophyll,Salinity,picoeuk_ml,PNEconc_ml,Proconc_ml,Synconc_ml,JGI_DOI,JGI_Project_Name,JGI_Sequencing_Project_ID,JGI_Library_Name,JGI_Project_ID,NCBI_BioSample
2/11/2015,2.368,5.071,3.206,4.615,,,3.815,0.354,0.35,0.389,,,,0.364,0.826,0.712,0.684,0.733,0.726,0.803,0.747,5.283,5.236,7.925,11.851,12.78,6.854,8.321,51.066,44.405,69.105,134.047,149.034,74.93318458,87.098,16.8,,30.661,13903.37,31513.84878,8380.460083,50275.66599,10.46936/10.25585/60001365,Newport_SRmetag_150211.NP2,1309315,HTBNU,1309232,
2/12/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.681,,33.097,,,,,,,,,,
2/13/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.77,,33.134,,,,,,,,,,
2/14/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.638,,33.153,,,,,,,,,,
2/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95,,33.141,,,,,,,,,,
2/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.054,,33.154,,,,,,,,,,
2/17/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.249,,33.161,,,,,,,,,,
2/18/2015,4.162,6.122,5.389,15.176,,,7.712,0.28,0.382,0.297,,,,0.32,0.146,0.161,0.172,0.586,0.16,0.172,0.233,3.308,3.07,3.046,3.522,3.665,4.069,3.447,69.938,54.951,55.229,36.356,33.581,36.91153166,47.828,17.071,,33.146,7463.66,13450.61131,49527.30166,83242.32476,10.46936/10.25585/60001365,Newport_SRmetag_150218.NP1,1308838,HSWWH,1308732,
2/19/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.971,,33.176,,,,,,,,,,
2/20/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.055,,33.19,,,,,,,,,,
2/21/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36,,33.239,,,,,,,,,,
2/22/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.323,,33.252,,,,,,,,,,
2/23/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.129,,33.262,,,,,,,,,,
2/24/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96,,33.205,,,,,,,,,,
2/25/2015,1.525,6.039,0.765,,,,2.777,0.258,0.221,0.266,,,,0.248,0.44,0.48,0.472,0.481,0.585,0.528,0.498,5.688,5.783,6.568,6.211,6.449,7.758,6.41,43.017,41.074,49.678,50.511,51.898,65.49715393,50.279,16.954,,33.166,14805.09,26759.70242,8338.212575,62906.05838,,,,,,
2/26/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.253,,33.218,,,,,,,,,,
2/27/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.928,,33.228,,,,,,,,,,
2/28/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.215,,33.175,,,,,,,,,,
3/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.763,,33.123,,,,,,,,,,
3/2/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.424,,33.198,,,,,,,,,,
3/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.089,,33.129,,,,,,,,,,
3/4/2015,0.299,0.293,0.346,,,,0.313,0.338,0.275,0.307,,,,0.306,0.231,0.261,0.253,0.332,0.421,0.302,0.3,4.998,5.497,5.783,5.545,5.569,5.688,5.513,31.638,34.136,34.691,41.63,39.409,44.95991075,37.744,16.236,,33.115,9922.55,17438.95174,29449.35798,80358.90408,10.46936/10.25585/60001365,Newport_SRmetag_150304.NP1,1309062,HPBZB,1308904,
3/5/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.342,,33.178,,,,,,,,,,
3/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.963,,33.176,,,,,,,,,,
3/7/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.153,,33.183,,,,,,,,,,
3/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.867,,33.154,,,,,,,,,,
3/9/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.244,,33.147,,,,,,,,,,
3/10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.87,,33.14,,,,,,,,,,
3/11/2015,0.212,0.488,0.243,,,,0.314,0.28,0.264,0.307,,,,0.283,0.187,0.203,0.227,0.231,0.237,0.194,0.213,4.879,4.664,5.497,4.45,5.378,5.854,5.121,27.198,25.533,29.141,33.581,34.691,38.02165292,31.361,16.84,,33.267,12504.47,17344.20145,32985.47499,125735.2356,,,,,,
3/12/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.326,,33.253,,,,,,,,,,
3/13/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.634,,33.243,,,,,,,,,,
3/14/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.913,,33.246,,,,,,,,,,
3/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.403,,33.241,,,,,,,,,,
3/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.452,,33.239,,,,,,,,,,
3/17/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.844,,33.236,,,,,,,,,,
3/18/2015,-0.235,-0.133,0.376,,,,0.003,0.237,0.221,0.26,,,,0.239,0.167,0.155,0.145,0.174,0.164,0.153,0.16,2.808,2.665,3.141,2.118,2.07,2.475,2.546,22.202,19.705,20.537,19.427,19.427,21.36983412,20.445,17.78,,33.241,16190.64,23864.95745,17995.98342,91433.0469,10.46936/10.25585/60001365,Newport_SRmetag_150318.NP2,1309060,HOWYH,1308900,
3/19/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.524,,33.202,,,,,,,,,,
3/20/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.422,,33.231,,,,,,,,,,
3/21/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.682,,33.234,,,,,,,,,,
3/22/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.269,,33.236,,,,,,,,,,
3/23/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.215,,33.25,,,,,,,,,,
3/24/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.444,,33.259,,,,,,,,,,
3/25/2015,0.092,0.039,0.058,,,,0.063,0.28,0.275,0.322,,,,0.292,0.286,0.279,0.387,0.343,0.369,0.314,0.33,4.403,4.426,4.902,4.593,4.641,4.712,4.613,30.806,32.749,37.189,33.581,36.079,36.63400135,34.506,18.38,,33.233,9164.7,14945.10626,11021.14797,79002.86401,,,,,,
3/26/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.114,,33.216,,,,,,,,,,
3/27/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.677,,33.204,,,,,,,,,,
3/28/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.503,,33.186,,,,,,,,,,
3/29/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77,,33.202,,,,,,,,,,
3/30/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.791,,33.208,,,,,,,,,,
3/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.629,,33.212,,,,,,,,,,
4/1/2015,-0.176,0.745,0.294,,,,0.288,0.194,0.266,0.303,,,,0.254,0.149,0.15,0.186,0.204,0.165,0.161,0.169,2.713,2.856,2.927,5.735,5.426,5.735,4.232,20.815,22.757,21.925,39.132,36.356,38.85424385,29.973,17.558,,33.225,12298.72,17448.01879,10385.56315,111188.713,10.46936/10.25585/60001365,Newport_SRmetag_150401.NP1,1308835,HSWWB,1308726,
4/2/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15,,33.214,,,,,,,,,,
4/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.044,,33.226,,,,,,,,,,
4/4/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57,,33.214,,,,,,,,,,
4/5/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.828,,33.214,,,,,,,,,,
4/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.015,,33.236,,,,,,,,,,
4/7/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.034,,33.241,,,,,,,,,,
4/8/2015,1.602,0.489,1.085,,,,1.059,0.312,0.343,0.358,,,,0.338,0.247,0.378,0.314,0.277,0.292,0.309,0.303,5.307,5.307,6.544,6.925,6.83,6.878,6.299,41.352,42.74,57.171,49.955,48.845,44.40485012,47.411,17.45,,33.221,15839.46,23637.25495,8557.128122,125565.4701,,,,,,
4/9/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.712,,33.016,,,,,,,,,,
4/10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.222,,33.081,,,,,,,,,,
4/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.128,,33.068,,,,,,,,,,
4/12/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.735,,33.098,,,,,,,,,,
4/13/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.103,,33.106,,,,,,,,,,
4/14/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.641,,33.127,,,,,,,,,,
4/15/2015,0.623,1.257,1.242,,,,1.041,0.399,0.482,,,,,0.44,,0.3,0.376,0.456,0.417,0.458,0.402,6.187,5.926,5.45,9.043,9.138,8.996,7.457,44.127,42.185,40.797,58.281,59.391,58.28136578,50.511,15.439,,33.086,16125.76,23444.37176,317.946808,149500.9283,,,,,,
4/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.702,,33.006,,,,,,,,,,
4/17/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,32.982,,,,,,,,,,
4/18/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.259,,32.988,,,,,,,,,,
4/19/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.006,,32.997,,,,,,,,,,
4/20/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.273,,33.003,,,,,,,,,,
4/21/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.518,,33.004,,,,,,,,,,
4/22/2015,0.596,1.504,0.655,,,,0.918,0.328,0.364,0.323,,,,0.338,0.319,0.314,0.354,0.327,0.331,0.341,0.331,6.354,5.854,5.997,7.925,8.234,9.21,7.262,46.348,43.85,46.07,56.894,56.894,61.88925985,51.991,15.915,,33.014,17878.63,26322.39295,0,88697.53445,,,,,,
4/23/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.017,,33.006,,,,,,,,,,
4/24/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47,,33.007,,,,,,,,,,
4/25/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.703,,32.956,,,,,,,,,,
4/26/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.99,,8.467,,,,,,,,,,
4/27/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.588,,11.377,,,,,,,,,,
4/28/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.846,,29.527,,,,,,,,,,
4/29/2015,0.442,0.328,0.839,,,,0.536,,0.224,0.219,,,,0.222,,0.435,0.462,,0.452,0.495,0.461,8.282,7.544,9.567,10.328,10.614,8.996,9.222,64.387,61.889,74.101,69.383,76.321,64.38703267,68.411,15.649,,19.907,19868.68,31761.21942,1.612129505,180114.9249,10.46936/10.25585/60001365,Newport_SRmetag_150429.NP2,1309057,HPBZA,1308894,
4/30/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.518,,21.442,,,,,,,,,,
5/6/2015,0.641,0.442,0.641,0.502,,,0.556,0.322,0.288,0.331,,,,0.314,0.285,0.309,0.322,0.326,0.286,0.329,0.309,5.163,4.735,5.615,8.875,8.875,10.231,7.249,38.857,35.248,40.799,60.783,57.175,66.05606439,49.82,,,,,,,,,,,,,
5/13/2015,0.181,0.372,0.181,,,,0.245,0.24,0.223,0.25,,,,0.238,0.462,0.439,0.5,0.383,0.477,0.52,0.464,8.018,7.399,7.97,9.731,9.303,10.136,8.76,58.285,53.566,58.007,66.889,62.17,69.66416875,61.43,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150513.NP1,1309038,HPBYX,1308856,
5/20/2015,0.127,0.344,0.123,,,,0.198,0.25,0.253,0.269,,,,0.257,0.311,0.332,0.39,0.259,0.268,0.301,0.31,4.869,5.079,6.27,4.278,3.963,6.485,5.157,35.099,38.421,48.732,32.166,37.99,45.86430431,39.712,,,,,,,,,,,,,
5/27/2015,0.524,0.428,0.251,,,,0.401,0.278,0.312,0.324,,,,0.305,0.261,0.264,0.262,0.284,0.274,0.318,0.277,5.009,4.993,5.463,6.41,6.582,7.039,5.916,33.064,33.604,36.635,42.66,45.276,48.18952952,39.905,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150527.NP1,1309047,HNZWC,1308874,
6/3/2015,0.437,0.358,0.187,,,,0.327,0.243,0.275,0.275,0.235,,,0.257,0.103,0.154,0.167,0.145,0.158,0.161,0.148,4.38,4.233,5.316,4.47,4.459,4.368,4.538,27.5,27.321,35.387,27.579,28.621,27.70316313,29.019,,,,,,,,,,,,,
6/10/2015,4.034,0.373,,,,,2.203,0.346,0.283,0.242,,,,0.29,0.248,0.308,0.286,0.276,0.314,0.318,0.292,5.448,5.306,6.146,5.385,5.584,5.796,5.611,31.589,32.899,38.792,35.484,34.639,35.2893473,34.782,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150610.NP1,1309048,HNZWG,1308876,
6/17/2015,-0.095,0.219,0.031,,,,0.052,0.203,0.219,0.173,,,,0.198,0.213,0.2,0.254,0.203,0.204,0.235,0.218,3.147,3.315,2.956,3.74,3.619,3.826,3.434,19.101,17.532,16.663,22.106,20.353,21.3279639,19.514,,,,,,,,,,,,,
6/24/2015,0.045,-0.034,0.093,,,,0.035,0.173,0.188,0.153,,,,0.171,0.101,0.2,0.162,0.109,0.106,0.14,0.136,1.649,2.777,1.414,2.079,1.459,1.343,1.787,10.059,18.559,10.364,13.534,6.455,8.043150387,11.169,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150624.NP1,1309051,HOWXB,1308882,
7/1/2015,-0.008,-0.146,0.462,,,,0.103,0.218,0.238,0.214,,,,0.223,0.168,,0.198,0.164,,0.158,0.172,2.797,2.588,2.731,2.999,2.661,3.704,2.913,16.901,16.157,18.164,16.896,15.779,18.06111302,16.993,,,,,,,,,,,,,
7/8/2015,0.058,1.369,0.346,,,,0.591,0.275,0.235,0.262,,,,0.257,0.247,,0.224,0.241,,0.253,0.241,4.281,4.169,4.269,4.873,4.583,4.4,4.429,27.193,27.984,28.539,29.908,29.822,28.98943117,28.739,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150708.NP1,1309052,HOWXC,1308884,
7/15/2015,0.487,0.036,1.698,,,,0.741,0.153,0.13,0.169,,,,0.151,0.162,,0.159,0.152,,0.15,0.156,2.236,1.784,1.999,2.022,1.856,1.927,1.971,17.735,18.596,20.261,16.625,18.318,18.31806828,18.309,,,,,,,,,,,,,
7/22/2015,0.317,0.449,0.4,,,,0.389,0.18,0.173,0.21,,,,0.188,,0.192,0.188,,0.205,0.19,0.194,2.522,2.332,2.332,3.402,3.164,4.83,3.097,22.093,21.371,21.926,31.113,34.416,46.90535664,29.637,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150722.NP1,1309058,HOWYG,1308896,
7/29/2015,0.474,0.557,0.458,,,,0.496,0.201,0.184,0.21,,,,0.198,,0.242,0.157,,0.16,0.197,0.189,2.689,2.141,2.284,4.925,4.473,5.591,3.684,23.758,22.204,21.094,43.436,39.412,49.95836802,33.31,,,,,,,,,,,,,
8/5/2015,0.192,0.229,0.246,,,,0.222,0.224,0.273,0.285,,,,0.26,,0.196,0.18,,0.164,0.15,0.172,2.427,2.332,2.26,2.546,2.165,0,1.955,21.066,23.314,18.041,19.9,21.094,4.163197336,17.93,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150805.NP1,1308833,HXUWH,1308722,
8/12/2015,0.143,0.348,0.153,,,,0.214,0.213,0.236,0.224,,,,0.225,0.126,0.127,,0.132,0.117,,0.125,1.665,1.451,1.57,2.07,1.761,1.927,1.741,14.932,13.877,14.71,19.067,18.873,18.59561477,16.676,,,,,,,,,,,,,
8/19/2015,0.2,0.275,0.25,,,,0.242,0.184,0.205,0.23,,,,0.206,,0.165,0.113,,0.127,0.119,0.131,2.213,1.808,1.618,1.761,1.475,1.999,1.812,20.178,18.596,17.485,18.041,16.653,21.09353317,18.674,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150819.NP1,1309045,HOWWZ,1308870,
8/26/2015,0.171,0.232,0.194,,,,0.199,0.189,0.236,0.194,,,,0.206,,0.121,0.166,,0.131,0.133,0.137,2.379,2.236,2.189,2.403,2.022,2.332,2.26,19.095,18.873,19.983,23.869,19.151,21.92617263,20.483,,,,,,,,,,,,,
9/2/2015,0.391,0.194,0.145,,,,0.243,0.17,0.185,0.194,,,,0.183,,0.079,0.093,,0.084,0.108,0.091,1.094,0.88,0.999,1.594,1.071,1.213,1.142,9.076,9.992,9.159,15.681,11.934,14.43241743,11.712,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150902.NP2,1308836,HXUWN,1308728,
9/9/2015,0.087,0.264,0.224,,,,0.192,0.253,0.23,0.288,,,,0.257,0.17,,0.203,0.161,,0.15,0.171,3.236,2.998,3.045,4.402,4.402,5.353,3.906,25.229,23.591,23.591,31.529,30.53,37.74632251,28.703,,,,,,,,,,,,,
9/16/2015,0.25,0.289,0.514,,,,0.351,0.168,0.262,,,,,0.215,,,0.146,,,0.14,0.143,2.332,2.926,3.521,1.856,1.737,2.07,2.407,20.538,24.424,31.363,15.543,16.375,19.15070774,21.232,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_150916.NP2,1308834,HSWWA,1308724,
9/23/2015,0.139,0.171,0.289,,,,0.2,0.273,0.241,0.283,,,,0.266,,0.12,0.158,,0.138,0.19,0.152,1.856,1.999,2.022,2.617,2.855,2.57,2.32,13.322,14.71,16.375,22.204,27.755,27.19955592,20.261,,,,,,,,,,,,,
9/30/2015,0.211,0.303,0.508,,,,0.341,0.224,0.158,0.283,,,,0.222,0.167,,0.164,0.148,,0.171,0.162,2.498,2.308,2.427,2.879,2.831,2.736,2.613,17.763,17.485,19.151,24.979,24.424,26.92200943,21.787,,,,,,,,,,,,,
10/7/2015,0.066,0.303,0.201,,,,0.19,0.218,0.211,0.253,,,,0.228,0.174,,0.146,0.164,,0.125,0.152,3.236,3.735,3.521,1.737,1.761,2.236,2.704,41.077,47.46,41.91,19.151,15.543,24.97918401,31.687,,,,,,,,,,,,,
10/14/2015,0.211,0.402,0.539,,,,0.384,0.206,0.223,0.248,,,,0.226,,0.135,0.175,,0.159,0.185,0.163,1.88,1.665,1.951,3.117,3.069,2.926,2.435,15.543,14.71,19.983,24.424,24.979,25.81182348,20.909,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_151014.NP1,1308826,HSWUS,1308708,
10/21/2015,0.247,0.37,0.104,,,,0.24,0.312,0.289,0.266,,,,0.289,,0.139,0.117,,0.106,0.127,0.122,1.808,1.689,1.951,2.236,2.284,2.189,2.026,13.877,19.983,19.151,17.485,17.485,19.70580072,17.948,,,,,,,,,,,,,
10/28/2015,0.324,0.161,0.426,,,,0.304,0.223,0.253,0.201,,,,0.226,,0.168,0.215,,0.171,0.213,0.192,1.975,1.761,2.022,2.498,1.903,2.046,2.034,16.375,13.877,18.318,18.318,15.543,16.65278934,16.514,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_151028.NP2,1308839,HSWWN,1308734,
11/4/2015,0.83,0.461,0.812,,,,0.701,0.271,0.295,0.336,,,,0.3,0.374,0.339,0.654,0.413,0.35,0.717,0.474,3.783,3.379,3.545,2.974,4.045,3.735,3.577,35.526,28.587,34.693,23.036,34.416,34.41576464,31.779,,,,,,,,,,,,,
11/11/2015,0.355,1.061,0.409,,,,0.608,0.306,0.289,0.341,,,,0.312,0.143,0.11,0.102,0.168,0.135,0.119,0.13,1.332,1.332,1.19,1.999,2.022,1.832,1.618,13.6,12.49,13.322,20.816,19.428,22.48126561,17.023,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_151111.NP1,1308837,HSWWG,1308730,
11/18/2015,0.961,1.005,0.867,,,,0.945,0.277,0.283,0.413,,,,0.324,0.169,0.16,0.151,0.17,0.179,0.155,0.164,1.523,1.975,1.547,2.141,2.26,1.951,1.899,15.82,14.988,14.432,18.596,17.485,15.82014988,16.19,,,,,,,,,,,,,
11/25/2015,0.233,0.198,0.331,,,,0.254,0.3,0.23,0.306,,,,0.279,0.306,0.277,0.279,0.194,0.189,0.183,0.238,1.309,1.428,0.904,1.428,1.523,1.285,1.313,16.653,18.318,11.379,15.265,14.155,16.09769637,15.311,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_151125.NP1,1308840,HSWWO,1308736,
12/2/2015,0.11,0.433,,,,,0.271,0.289,0.236,0.265,,,,0.263,0.122,0.117,0.087,0.146,0.103,0.081,0.109,1.356,1.689,1.142,1.38,1.285,1.118,1.328,13.045,13.045,11.657,14.155,10.547,11.65695254,12.351,,,,,,,,,,,,,
12/9/2015,0.128,0.056,,,,,0.092,0.289,0.242,0.341,,,,0.291,0.126,0.102,0.105,0.113,0.107,0.09,0.107,1.903,1.523,1.404,1.57,1.594,1.499,1.582,17.485,14.71,14.432,15.265,13.045,16.09769637,15.173,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_151209.NP2,1309056,HSZAZ,1308892,
12/16/2015,2.23,,1.433,,,,1.831,0.377,0.36,0.454,,,,0.397,0.209,0.187,0.169,0.215,0.252,0.186,0.203,2.522,2.355,2.07,2.522,2.427,2.451,2.391,22.481,22.204,19.983,25.534,24.702,25.81182348,23.453,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_151213.NP2,1309064,HNZWO,1308908,
12/23/2015,3.143,,2.817,,,,2.98,0.442,0.54,0.571,,,,0.518,0.513,0.49,0.333,0.551,0.52,0.354,0.46,3.45,2.784,2.808,3.069,2.831,2.57,2.919,31.363,31.085,29.42,28.032,26.644,26.36691646,28.819,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_151223.NP2,1308843,HSWWS,1308742,
1/6/2016,0.515,0.241,0.603,,,,0.453,0.196,0.205,0.274,,,,0.225,0.327,0.361,0.391,0.31,0.365,0.333,0.348,2.284,,3.212,2.022,,3.616,2.784,22.204,,29.975,20.261,,31.64029976,26.02,,,,,,,,,,,,,
1/13/2016,0.934,2.158,0.706,,,,1.266,0.266,0.265,0.349,,,,0.293,0.202,0.249,0.217,0.185,0.249,0.357,0.243,1.903,,2.831,2.189,,2.617,2.385,19.428,,26.922,19.428,,25.53427699,22.828,,,,,,,,,,,,,
1/20/2016,1.176,1.385,2.835,,,,1.799,0.237,0.251,0.34,,,,0.276,0.309,0.314,0.318,0.295,0.287,0.263,0.298,3.26,,3.973,3.283,,3.164,3.42,33.306,,37.191,31.363,,28.86483486,32.681,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_160120.NP1,1309065,HPBZC,1308910,
1/27/2016,3.192,3.84,2.583,,,,3.205,0.289,0.291,0.406,,,,0.329,0.197,0.233,0.249,0.214,0.238,0.195,0.221,,2.855,2.689,,3.64,3.64,3.206,,25.812,25.534,,29.975,34.41576464,28.934,,,,,,,,,,,,,
2/3/2016,8.709,6.234,7.561,,,,7.501,0.535,0.537,0.642,,,,0.571,0.367,0.29,0.317,0.32,0.286,0.332,0.319,2.26,3.069,,2.474,2.712,,2.629,25.257,29.42,,24.702,28.032,,26.853,,,,,,,,,,,,,
2/10/2016,2.278,2.4,0.576,,,,1.751,0.175,0.182,0.217,,,,0.191,0.184,0.161,0.161,0.159,0.166,0.163,0.166,2.022,,2.451,2.427,,2.784,2.421,15.543,,18.596,19.428,,24.70163752,19.567,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_160210.NP1,1309316,HSXCH,1309234,
2/17/2016,0.932,0.34,0.288,,,,0.52,0.201,0.199,0.286,,,,0.229,0.118,0.148,0.133,0.149,0.15,0.142,0.14,1.523,,1.642,1.547,,2.094,1.701,14.988,,16.93,16.653,,16.65278934,16.306,,,,,,,,,,,,,
2/24/2016,0.332,5.992,-0.076,,,,2.083,0.128,0.145,0.222,,,,0.165,0.127,0.111,0.099,0.148,0.12,0.097,0.117,,1.547,1.451,,1.618,1.594,1.552,,14.71,14.432,,16.375,16.37524286,15.473,,,,,,,,,,,,,
3/2/2016,0.116,7.631,-0.03,,,,2.572,0.155,0.159,0.234,,,,0.183,0.163,0.136,0.133,0.148,0.144,0.131,0.142,,1.856,2.689,,1.88,1.951,2.094,,15.543,17.763,,17.208,17.7629753,17.069,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_160302.NP1,1308824,HPBYS,1308704,
3/9/2016,4.762,3.831,2.515,,,,3.703,0.321,0.359,0.415,,,,0.365,0.344,0.371,0.382,0.404,0.434,0.438,0.396,,3.45,3.664,,4.259,3.807,3.795,,30.253,35.248,,42.465,36.35859007,36.081,,,,,,,,,,,,,
3/16/2016,5.562,13.823,4,,,,7.795,0.231,0.297,0.369,,,,0.299,0.366,0.372,,0.336,0.38,,0.364,,4.306,4.045,,4.33,4.021,4.176,,30.808,33.306,,34.416,33.86067167,33.097,,,,,,,,10.46936/10.25585/60001365,Newport_SRmetag_160316.NP2,1308845,HXUWO,1308746,
3/23/2016,7.27,8.277,4.15,,,,6.566,0.371,0.394,0.458,,,,0.408,0.562,0.715,,0.626,0.576,,0.62,,5.71,6.9,,7.233,7.019,6.715,,41.91,52.179,,53.844,53.84401888,50.444,,,,,,,,,,,,,
